name	dataset	ori_cap	audio_path	mel_path	caption	duration
FGZ0sLt4dXA	musiccap	The song features a female singer with energetic, enthusiastic and melodious vocals, accompanied by a punchy drumming, funky bass lines, rhythmic acoustic guitar and synthesizer arrangements, creating a busy and bustling electronica track with a psychedelic background and droning melody, which climaxes with a pleasant pop-indie-alt sound.	data/musiccap/FGZ0sLt4dXA.wav	data_melnone16000nfft1024/musiccap/FGZ0sLt4dXA_mel.npy	<female singing& all>@<fast tempo piano& all>@<punchy drumming& all>@<funky bass line& all>@<rhythmic acoustic guitar& all>@<droning synthesiser harmony& all>@<loud music& all>@<subdued vocals& all>@<climax instrumentation& all>	10.0
FGoDfNZezh0	musiccap	A medium tempo, romantic pop love song with a foreign language and subtle bass line, featuring a female vocalist and melodic violin harmony, keyboard accompaniment, flute, rhythmic acoustic guitar with an Asian music influence, and a sentimental and pensive feel, perfect for a young or first love nostalgic soundtrack.	data/musiccap/FGoDfNZezh0.wav	data_melnone16000nfft1024/musiccap/FGoDfNZezh0_mel.npy	<female vocalist singing& all>@<violin harmony& all>@<keyboard accompaniment& all>@<subtle bass& all>@<steady drumming& all>@<rhythmic acoustic guitar& all>	10.0
FHC7gN3NnX8	musiccap	A passionately emotional and noisy female choir covers a rock song, showcasing harmonizing vocals with low quality mono sound.	data/musiccap/FHC7gN3NnX8.wav	data_melnone16000nfft1024/musiccap/FHC7gN3NnX8_mel.npy	<low quality recording noise& all>@<rock song cover& all>@<female choir vocals& all>@<emotional passionate singing& all>@<mono sound quality& all>	10.0
FI_Dl0Cmd38	musiccap	A low-quality, mono, and noisy track with a suspenseful synth pad and echoing breathy flute melody that creates an intense yet mellow and relaxing vibe.	data/musiccap/FI_Dl0Cmd38.wav	data_melnone16000nfft1024/musiccap/FI_Dl0Cmd38_mel.npy	<low quality recording noise& all>@<suspenseful synth pad& all>@<echoing breathy flute melody& all>@<intense, mellow and relaxing tones& all>	10.0
FKBryvLMTY4	musiccap	A traditional, passionate song featuring low quality, noisy mono sound, flat male vocal, monotone female vocal, wooden percussions, shimmering shakers, and sustained strings melody with clapping.	data/musiccap/FKBryvLMTY4.wav	data_melnone16000nfft1024/musiccap/FKBryvLMTY4_mel.npy	<low quality recording noise& all>@<male vocal singing& all>@<female monotone vocal singing& all>@<sustained strings melody& all>@<wooden percussion& all>@<shimmering shakers& all>@<clapping hands& all>	10.0
FKChZXXhufE	musiccap	A calming and romantic instrumental piece featuring a harp and synth pad with no vocals.	data/musiccap/FKChZXXhufE.wav	data_melnone16000nfft1024/musiccap/FKChZXXhufE_mel.npy	<harp playing melody and accompaniment& all>@<synth pad providing harmony& all>@<romantic and calming atmosphere& all>	10.0
FLFmcZiRuzU	musiccap	A hard-hitting instrumental jam featuring a distorted electric guitar with high gain distortion and a crunchy, raw guitar solo.	data/musiccap/FLFmcZiRuzU.wav	data_melnone16000nfft1024/musiccap/FLFmcZiRuzU_mel.npy	<electric guitar with heavy distortion& all>@<hard-hitting guitar solo& mid>@<crunchy sound& all>@<raw atmosphere& all>	10.0
FLJPxFCPeDY	musiccap	A passionately emotional regional Mexican song with a groovy bass, accordion chords and melody, flat male vocals, and a low quality, noisy, mono playback.	data/musiccap/FLJPxFCPeDY.wav	data_melnone16000nfft1024/musiccap/FLJPxFCPeDY_mel.npy	<accordion melody& all>@<regional Mexican playback& all>@<groovy bass& all>@<flat male vocal singing& all>@<mono recording noise& all>@<emotional and passionate ambiance& all>	10.0
FMjUGdTn7lU	musiccap	An amateur recording featuring an acoustic piano and accordion with a medium tempo evokes a dreamy and melancholic feeling.	data/musiccap/FMjUGdTn7lU.wav	data_melnone16000nfft1024/musiccap/FMjUGdTn7lU_mel.npy	<fast paced piano piece& all>@<accordion playing& mid>@<live jamming sounds& end>	10.0
FMr1WHtXJbc	musiccap	A low quality, monophonic and noisy cartoon song features an arpeggiated steel acoustic guitar melody and acoustic rhythm guitar, conveying a happy and fun mood.	data/musiccap/FMr1WHtXJbc.wav	data_melnone16000nfft1024/musiccap/FMr1WHtXJbc_mel.npy	<acoustic guitar arpeggio& all>@<rhythm guitar chords& all>@<recording noise& all>@<cartoonish song& all>@<mono sound& all>	10.0
FNnKFUkFJ5M	musiccap	This slow tempo blues song includes a harmonica, acoustic guitar, piano, bass, and no percussion or vocals.	data/musiccap/FNnKFUkFJ5M.wav	data_melnone16000nfft1024/musiccap/FNnKFUkFJ5M_mel.npy	<blues harmonica solo& start>@<guitar rock and roll strumming& all>@<bass playing root note& all>@<background piano playing& all>@<bar ambience& end>	9.9935
FRZzUh9hcTo	musiccap	A passionate male vocalist sings a groovy alternative rock breakup love song with funky bass lines, rhythmic keyboard accompaniment, infectious drumming, and a melancholic yet engaging and quirky combination of electric guitar leads and repetitive, incessant youthful enthusiasm.	data/musiccap/FRZzUh9hcTo.wav	data_melnone16000nfft1024/musiccap/FRZzUh9hcTo_mel.npy	<male vocals& all>@<rock melody& all>@<medium fast tempo& all>@<electric guitar harmony& all>@<intense bass lines& all>@<infectious drumming& all>@<keyboard accompaniment& all>@<vocal backup& all>@<catchy rhythmic sound& all>@<emotional melodious sound& all>@<incessant sound& all>@<sentimental melancholic lonely sound& all>@<romantic unconventional quirky upbeat sound& all>@<classic rock& all>	10.0
FSQ3E4XbpPU	musiccap	A song with synthesizer sounds and whale noises but no percussion or vocals.	data/musiccap/FSQ3E4XbpPU.wav	data_melnone16000nfft1024/musiccap/FSQ3E4XbpPU_mel.npy	<whale sounds& all>@<synth music& all>@<no voices& all>@<no percussion& all>	10.0
FTdcanPJw6E	musiccap	A brutal and aggressive folk metal song that features celtic influences, male vocals, electric guitar, keyboard, bass guitar, acoustic drums, and violent lyrics.	data/musiccap/FTdcanPJw6E.wav	data_melnone16000nfft1024/musiccap/FTdcanPJw6E_mel.npy	<folk metal/Celtic metal music& all>@<male vocalist brutal vocals& all>@<electric guitar tune& all>@<keyboard backing& all>@<bass guitar backing& all>@<acoustic drums fast tempo rhythm& all>@<loud and aggressive atmosphere& all>	10.0
FXQxobF8FWw	musiccap	A captivating instrumental progressive rock song featuring mesmerizing electric guitar solos, innovative use of effect pedals, intricate electronic drum beats, and a trippy, psychedelic ambiance.	data/musiccap/FXQxobF8FWw.wav	data_melnone16000nfft1024/musiccap/FXQxobF8FWw_mel.npy	<electric guitar arpeggio& all>@<guitar solo& start>@<4/4 rock beat electronic drum sounds& all>@<trippy, psychedelic atmosphere& all>	10.0
FXVu-YwjhxM	musiccap	A retro pop love song with a groovy bass guitar solo, emotional guitar lead, storytelling lyrics, and big band percussion hits, creating a noir style ambience, accompanied by tambourine percussions with bad audio quality.	data/musiccap/FXVu-YwjhxM.wav	data_melnone16000nfft1024/musiccap/FXVu-YwjhxM_mel.npy	<male singer singing& all>@<groovy guitar lead& all>@<steady drumming& all>@<tambourine percussion& all>@<audio distortion due to bad quality& all>	10.0
FY8bZRm_QiE	musiccap	A melancholic medium to uptempo rock song with e-bass, e-guitars and acoustic drums featuring a male voice singing in a higher register was played.	data/musiccap/FY8bZRm_QiE.wav	data_melnone16000nfft1024/musiccap/FY8bZRm_QiE_mel.npy	<slow drum&bass rhythm& all>@<bass guitar playing rootnote& all>@<e-guitar strumming& all>@<e-guitar panned right& all>@<male singing in high key with delay& all>@<song playing through headphones& all>@<rain falling& all>@<ambient noise of a colder day& all>	10.0
FYFapDVOFHg	musiccap	The song is a playful and energetic instrumental featuring a fast tempo and an amplified harmonica solo that teaches a cheerful and peppy harmonica lesson.	data/musiccap/FYFapDVOFHg.wav	data_melnone16000nfft1024/musiccap/FYFapDVOFHg_mel.npy	<fast tempo music& all>@<amplified harmonica solo& mid>@<lively, animated, happy, cheerful, energetic, enthusiastic and peppy music& all>	10.0
FYux89o7Hhk	musiccap	This energetic Latin American salsa song features brass instruments (saxophone, trumpet), bongo drums, piano, and a captivating outro, all driven by a live recording of a dynamic Spanish-speaking performance accompanied by a thrilling drum roll.	data/musiccap/FYux89o7Hhk.wav	data_melnone16000nfft1024/musiccap/FYux89o7Hhk_mel.npy	<latin american salsa music with brass instruments& all>@<man speaking Spanish& end>	10.0
Fa1KdG8niq0	musiccap	A high energy, instrumental tune with distorted audio, crashing noises, and hissing noise featuring guitar playing lead, drum rhythm, and keyboard harmony reminiscent of a superhero, children’s or cartoon show TV theme song.	data/musiccap/Fa1KdG8niq0.wav	data_melnone16000nfft1024/musiccap/Fa1KdG8niq0_mel.npy	<medium tempo instrumental& all>@<heavily doctored guitar lead& all>@<strong rock drumming& all>@<hissing and crackling audio& all>@<poor audio quality& all>@<tv show tune& all>	10.0
Fa1c4qfBqzE	musiccap	The DJ set featuring scratching and electronic drums created a gritty yet groovy urban dance track.	data/musiccap/Fa1c4qfBqzE.wav	data_melnone16000nfft1024/musiccap/Fa1c4qfBqzE_mel.npy	<electronic drums groovy beat& all>@<DJ scratching turntable& mid>@<danceable dirty mix& all>@<turntable samples for a beat& start>@<big city sounds& end>	10.0
FaD9qs2ACpI	musiccap	An energetically addictive hip hop song with a repetitive synth hit, sustained strings melody, passionate female vocal, flat male vocal, and punchy snare and kick, with cheering and audio cutouts and an echoing effect.	data/musiccap/FaD9qs2ACpI.wav	data_melnone16000nfft1024/musiccap/FaD9qs2ACpI_mel.npy	<hip hop music& all>@<female vocal singing& all>@<male vocal rapping& all>@<piano chords& all>@<kick and snare hits& all>@<synth hits& all>@<strings melody& all>@<echoing vocal effect& end>@<audio cut out& mid>	10.0
FaRrq7cYu84	musiccap	The song encapsulates a peaceful and hypnotic atmosphere through its soothing mellow piano melody, gentle synth pad chords, and ambient relaxing tones.	data/musiccap/FaRrq7cYu84.wav	data_melnone16000nfft1024/musiccap/FaRrq7cYu84_mel.npy	<mellow piano melody& all>@<soft synth pad chords& all>@<ambient relaxing music& all>	10.0
FbV2Lgt3H1Q	musiccap	An emotionally charged sad rock song with low quality live performance featuring noisy seat crackles, simple electric guitar chords, and flat male vocals.	data/musiccap/FbV2Lgt3H1Q.wav	data_melnone16000nfft1024/musiccap/FbV2Lgt3H1Q_mel.npy	<low quality recording noise& all>@<male vocal singing& all>@<electric guitar chords& all>@<seat crackling noises& all>@<sad and emotional atmosphere& all>	10.0
FcwWl5JBnoU	musiccap	The classical song features a mixed harmonizing choir, organ and brass section melody, wooden percussion, and epic powerful sound.	data/musiccap/FcwWl5JBnoU.wav	data_melnone16000nfft1024/musiccap/FcwWl5JBnoU_mel.npy	<organ melody& all>@<mixed harmonizing choir singing& all>@<brass section melody& all>@<wooden percussion& all>@<powerful and epic music& all>	10.0
FdPaa6WR2F8	musiccap	This electrifying instrumental remix fuses techno and classical influences with a trippy, eclectic blend of synth brass and melodic pads backed by an unstoppable beat of electronic drums that's perfect for dancing.	data/musiccap/FdPaa6WR2F8.wav	data_melnone16000nfft1024/musiccap/FdPaa6WR2F8_mel.npy	<techno music remix& all>@<classical music piece& all>@<melodic pad playing melody& all>@<shifting synth sound& all>@<electronic drum beat& all>@<trippy and eccentric atmosphere& all>	10.0
FdvGsAq99r0	musiccap	A vibrant and profound Arabic instrumental live performance featuring an orchestra of ney, violin, qanun, oud, bass guitar, cello, and percussion with an enchanting Eastern sound.	data/musiccap/FdvGsAq99r0.wav	data_melnone16000nfft1024/musiccap/FdvGsAq99r0_mel.npy	<orchestra playing Arabic music& all>@<flute solo& start to mid>@<violin, oud, qanun melody& all>@<cello and bass guitar lower range& all>@<doumbek-like percussive sounds& all>@<vibrant atmosphere sounds& all>	10.0
Fg8yzA7zifw	musiccap	A soulful, passionate live performance featuring a low quality rendition with energetic crowd harmonized singing, clapping, and shimmering hi hats that showcases a passionate male vocal with gospel influences.	data/musiccap/Fg8yzA7zifw.wav	data_melnone16000nfft1024/musiccap/Fg8yzA7zifw_mel.npy	<low quality recording noise& all>@<crowd harmonized singing& all>@<clapping& all>@<passionate male vocals& all>@<shimmering hi hats& all>	10.0
FgUSmmTEE3M	musiccap	A passionate male singer's ballad meets with an emotional piano and stirring violins to create a touching and uplifting experience that sets off goosebumps.	data/musiccap/FgUSmmTEE3M.wav	data_melnone16000nfft1024/musiccap/FgUSmmTEE3M_mel.npy	<piano playing& all>@<singer singing passionately& all>@<violin playing sustained notes& all>@<emotional uplifting sound& all>@<legato notes& all>	9.9935
Fh53p0Tnnxg	musiccap	This song is a tranquil blend of traditional South Asian and Eastern music with the calming sound of sitar and acoustic guitar arpeggios, creating a peaceful and meditative atmosphere with sustained buzzing sounds throughout.	data/musiccap/Fh53p0Tnnxg.wav	data_melnone16000nfft1024/musiccap/Fh53p0Tnnxg_mel.npy	<traditional eastern sounds& all>@<sitar notes& all>@<acoustic guitar& all>@<buzzing instrument& all>	10.0
FiKY19GK6-8	musiccap	A slow-paced, folk harp instrumental with no additional instruments or vocals.	data/musiccap/FiKY19GK6-8.wav	data_melnone16000nfft1024/musiccap/FiKY19GK6-8_mel.npy	<harp melody playing& all>@<bass notes on harp& all>@<treble notes on harp& all>	10.0
FkpJaXzgMBQ	musiccap	The song features a slow tempo with a ukelele accompaniment, and showcases two different tracks with unrelated lyrics sung by a female performer with both low and high pitched vocals.	data/musiccap/FkpJaXzgMBQ.wav	data_melnone16000nfft1024/musiccap/FkpJaXzgMBQ_mel.npy	<female vocalist singing low notes& start>@<ukelele accompaniment& start>@<female vocalist singing high notes& end>@<ukelele accompaniment& end>	10.0
Fm6ss1PBC1Q	musiccap	A passionately soft and mellow song, featuring a low-quality, reverberant female vocal and an arpeggiated melody played on an acoustic guitar, with an unbalanced stereo and a noisy finish.	data/musiccap/Fm6ss1PBC1Q.wav	data_melnone16000nfft1024/musiccap/Fm6ss1PBC1Q_mel.npy	<low quality recording noise& all>@<reverberant female vocal& all>@<acoustic guitar arpeggios& all>@<unbalanced stereo image sound& all>.	10.0
FmytwY7SAfU	musiccap	A low-quality, noisy hip hop song with punchy kick and snare, shimmering hi-hats, syncopated open hat, plastic tapping sounds, and DJ scratching that is groovy but mono.	data/musiccap/FmytwY7SAfU.wav	data_melnone16000nfft1024/musiccap/FmytwY7SAfU_mel.npy	<DJ scratching hip-hop song& all>@<punchy kick and snare hits& all>@<shimmering hi hats& all>@<syncopated open hats& all>@<plastic tapping sounds& all>@<recording noise& all>@<mono sound& all>@<groovy sound& all>	10.0
FoFMRXlNJ6Y	musiccap	An introspective male singer serenades softly over a simple melody with electric guitar and keyboard accompaniment in a melancholic love song, featuring straightforward drumming and steady bass lines in a mix of folk rock, pop rock, and geek rock genres.	data/musiccap/FoFMRXlNJ6Y.wav	data_melnone16000nfft1024/musiccap/FoFMRXlNJ6Y_mel.npy	<male vocalist singing& all>@<medium tempo& all>@<electric guitar melody& all>@<keyboard accompaniment& all>@<steady drumming& all>@<steady bass lines& all>@<acoustic guitar rhythm& all>@<soft rock music& all>	10.0
FsCQmTluSDw	musiccap	An amateur electronic track with ragga/drum&bass elements, characterized by electronic drums, a synthesizer lead, male rapping/singing voice, and a heavy bass line.	data/musiccap/FsCQmTluSDw.wav	data_melnone16000nfft1024/musiccap/FsCQmTluSDw_mel.npy	<complex fast paced drum sound& all>@<hihat and snare hits& all>@<synthetic bass& all>@<ragga feeling& all>@<synthesizer pad high pitched melody& all>@<low energetic male voice& all>@<poor audio quality& all>	10.0
FscE_AHEmFk	musiccap	An epic, symphonic instrumental piece with a slow tempo and no vocals or percussion featuring a beautiful string section and full orchestra.	data/musiccap/FscE_AHEmFk.wav	data_melnone16000nfft1024/musiccap/FscE_AHEmFk_mel.npy	<string section melody& all>@<multiple violins in harmony& all>@<four ascending notes& start>@<one descending stretched note& mid>@<descending run& mid>@<grand entrance theme of royalty& end>	10.0
Fsm-xDmyFKg	musiccap	An uptempo reggae song featuring acoustic drums, piano, e-guitar, e-bass, male vocals, sound effects, and backing vocals.	data/musiccap/Fsm-xDmyFKg.wav	data_melnone16000nfft1024/musiccap/Fsm-xDmyFKg_mel.npy	<fast acoustic drum groove& all>@<snare hit with reverb& all>@<e-bass melody& all>@<clean e-guitar playing& all>@<piano chord progression& all>@<male singing voice& all>@<barely noticeable backing voices& all>@<ambient sound of headshop& all>	10.0
FsnRM2irjvI	musiccap	The emotionally charged alternative/indie song featured a thin and flat female vocal, accompanied by a synth keys melody and electric guitar arpeggio, performed live with crowd noises despite its low production quality.	data/musiccap/FsnRM2irjvI.wav	data_melnone16000nfft1024/musiccap/FsnRM2irjvI_mel.npy	<low quality recording sound& all>@<female vocal singing& all>@<synth keys playing& all>@<arpeggiated electric guitar melody& all>@<crowd noises& all>	10.0
Fsv_syCvzsc	musiccap	A high-pitched, militaristic composition featuring virtuosity and regimented elements, driven by tight snare and marching snare rhythms while incorporating dynamic rudiments.	data/musiccap/Fsv_syCvzsc.wav	data_melnone16000nfft1024/musiccap/Fsv_syCvzsc_mel.npy	<solo marching snare music& all>@<tight and high pitched snare sound& all>@<various rudiments performance& all>@<regimented, almost militaristic feel& all>@<demonstrates virtuosity& all>	10.0
FteW_2gNtD4	musiccap	This is a lively and energetic song with male vocals, Algerian folk music, rai, chant-like singing, flute, and percussion.	data/musiccap/FteW_2gNtD4.wav	data_melnone16000nfft1024/musiccap/FteW_2gNtD4_mel.npy	<Algerian folk music& all>@<male vocal chant& all>@<flute melody& all>@<percussive elements& all>@<lively ambiance& all>	10.0
FvIKye4-iGc	musiccap	A high-intensity video game theme with fighting and fire sound effects and a tense music score.	data/musiccap/FvIKye4-iGc.wav	data_melnone16000nfft1024/musiccap/FvIKye4-iGc_mel.npy	<fighting sounds& foreground>@<fire sounds& foreground>@<tense music with horns and strings& background>@<game playing sounds& all>	10.0
FvQgVl5IBHw	musiccap	A raw and gritty rock song featuring a raspy male voice, distorted electric guitar, pulsing double bass and drums, all with a touch of reverb and lo-fi audio quality.	data/musiccap/FvQgVl5IBHw.wav	data_melnone16000nfft1024/musiccap/FvQgVl5IBHw_mel.npy	<male voice singing& all>@<drum kit playing light rhythm& all>@<double bass playing descending melody& all>@<electric guitar strumming& all>@<poor quality audio static& all>	10.0
FvdUm5j_oA0	musiccap	A low-quality cover pop song with energetic tom rolls, shimmering cymbals, punchy kick and snare, and a fade-out outro.	data/musiccap/FvdUm5j_oA0.wav	data_melnone16000nfft1024/musiccap/FvdUm5j_oA0_mel.npy	<low quality recording noise& all>@<drum cover of pop song& all>@<energetic tom rolls& all>@<shimmering cymbals& all>@<punchy kick and snare hits& all>@<audio slowly fading out& end>	10.0
FxeA9blzUD8	musiccap	A soothing and gentle lullaby ballad, sung by a female voice accompanied by an acoustic piano, upright bass, and a beautiful string section, set to a medium tempo.	data/musiccap/FxeA9blzUD8.wav	data_melnone16000nfft1024/musiccap/FxeA9blzUD8_mel.npy	<string section soft rising melody& all>@<key changes on string section& all>@<upright bass bowed long strokes& mid>@<acoustic piano melody& mid>@<female voice singing& mid>@<Disney movie dramatic scene background noise& all>	10.0
FxpV97ILuSo	musiccap	An easygoing acid folk song with a vintage feel featuring a repetitive bass guitar, wide arpeggiated acoustic guitar melody, banjo guitar melody, warm flat female vocal, and western vibes.	data/musiccap/FxpV97ILuSo.wav	data_melnone16000nfft1024/musiccap/FxpV97ILuSo_mel.npy	<flat female vocal& all>@<repetitive bass guitar& all>@<wide arpeggiated acoustic guitar melody& all>@<banjo guitar melody& all>@<vintage, warm, easygoing music atmosphere& all>	10.0
Fy51z2RwH3E	musiccap	An electrifying and upbeat electro/house song with e-piano, e-bass, digital drums, percussion samples, and a riser.	data/musiccap/Fy51z2RwH3E.wav	data_melnone16000nfft1024/musiccap/Fy51z2RwH3E_mel.npy	<digital drum playing& all>@<percussive sound samples& all>@<funky bassline& all>@<cowbell sounds& all>@<noise/riser sound& mid>@<piano playing chords& all>@<possible beachbar ambient noise& all>	10.0
Fz-ZNyVKWro	musiccap	A mourning Ethiopian tribal song features traditional instruments such as the washint and masenqo alongside autotune vocals from a female singer accompanied by percussion.	data/musiccap/Fz-ZNyVKWro.wav	data_melnone16000nfft1024/musiccap/Fz-ZNyVKWro_mel.npy	<female vocalist singing in crying-like manner with autotune& all>@<traditional Ethiopian instruments like washing and masenqo& all>@<percussion rhythm& all>@<mourning atmosphere& all>	10.0
FzG8ZQAhKrE	musiccap	A gripping and intense composition featuring timpani, percussive sounds, synth pads, and a haunting digital choir, creating a cinematic and fast-paced musical journey.	data/musiccap/FzG8ZQAhKrE.wav	data_melnone16000nfft1024/musiccap/FzG8ZQAhKrE_mel.npy	<string section playing tritones and dissonant notes& start>@<synth pad sound& mid>@<digital choir drone sound& mid>@<loud timpani hits& mid>@<fast paced percussion& mid>	10.0
G-5UYGccne4	musiccap	A low quality but passionate song featuring a noisy blend of shimmering bell and groovy piano melodies, mixed with euphoric and harmonizing choir.	data/musiccap/G-5UYGccne4.wav	data_melnone16000nfft1024/musiccap/G-5UYGccne4_mel.npy	<low quality recording noise& all>@<harmonizing vocals singing& all>@<shimmering bells& all>@<groovy piano melody& all>	10.0
G-7BfzMgZL8	musiccap	The song features a male vocalist with medium fast tempo, enthusiastic drumming, funky bass lines, energetic keyboard accompaniment, vibrant speech, and bright trumpets and trombone, all falling under the umbrella of Latin pop, regional pop, world music, and Latin urbano.	data/musiccap/G-7BfzMgZL8.wav	data_melnone16000nfft1024/musiccap/G-7BfzMgZL8_mel.npy	<male vocalist singing& all>@<animated trumpet harmony& all>@<intense drumming& all>@<keyboard accompaniment& all>@<punchy bass lines& all>@<rhythmic speech& all>@<Latin Urbano music& all>	10.0
G13NEVAm6-o	musiccap	The song features a low-quality production, flat male vocal, noisy background, and minimal instrumentation including a shimmering ride cymbal and soft snare hits, resembling a tutorial.	data/musiccap/G13NEVAm6-o.wav	data_melnone16000nfft1024/musiccap/G13NEVAm6-o_mel.npy	<low quality recording noise& all>@<male vocal counting rhythm& start>@<shimmering ride cymbals& mid>@<soft snare hits& mid>@<tutorial on how to play drums& end>	10.0
G18Nt0ZeEJQ	musiccap	An upbeat adventure is captured in an amateur recording with lively trumpet and tuba melodies.	data/musiccap/G18Nt0ZeEJQ.wav	data_melnone16000nfft1024/musiccap/G18Nt0ZeEJQ_mel.npy	<trumpets playing melody& all>@<tuba serving as bass& all>@<song playing& all>	10.0
G22YfD5xxMU	musiccap	An upbeat electronic dance song featuring a loud, energetic live performance with amateur recording quality, consisting of synth and electronic drums, a rising pattern and vocal samples.	data/musiccap/G22YfD5xxMU.wav	data_melnone16000nfft1024/musiccap/G22YfD5xxMU_mel.npy	<crowd noises& all>@<vocal sample repeating& all>@<synth tune& all>@<electronic drums rhythm& all>@<rising pattern sound& mid>@<static noise due to poor recording quality& all>	10.0
G2JDDwIuNrQ	musiccap	An amateur recording featuring digital percussion sounds, strings/horns, mallet and background music accompanies the soothing sound of water running in this musical composition.	data/musiccap/G2JDDwIuNrQ.wav	data_melnone16000nfft1024/musiccap/G2JDDwIuNrQ_mel.npy	<digital beat& all>@<soft and deep kick& all>@<percussive sounds& all>@<mallet instrument melody& all>@<running water& foreground>@<noises& all>@<voice& mid>@<short melody of strings& end>@<horns playing& end>	10.0
G2uCAwYS6w0	musiccap	A romantic pop song with a female voice and moderate tempo backed by simple percussion, piano, keyboard music, and strings sound.	data/musiccap/G2uCAwYS6w0.wav	data_melnone16000nfft1024/musiccap/G2uCAwYS6w0_mel.npy	<female voice singing& all>@<percussion simple beat& all>@<piano strike one chord& mid>@<bass following root notes& all>@<piano playing chords& all>@<string section background notes& all>	10.0
G4fTKotMoWI	musiccap	An amature recorded acoustic guitar song with slow tempo and background noises.	data/musiccap/G4fTKotMoWI.wav	data_melnone16000nfft1024/musiccap/G4fTKotMoWI_mel.npy	<acoustic guitar playing& all>@<high pitched noises& background>@<guitar phrase ending& end>	10.0
G6A9NKeK8ko	musiccap	This instrumental piece creates a haunting and eerie atmosphere with its door slamming tones and string section harmony, reminiscent of a video game soundtrack or horror movie, complete with ambient street noises, stock sounds like doors banging and church bells, and an overall creepy ambiance, making it perfect for gameplay or game sound prediction.	data/musiccap/G6A9NKeK8ko.wav	data_melnone16000nfft1024/musiccap/G6A9NKeK8ko_mel.npy	<instrumental music& all>@<door banging sounds& mid>@<eerie squeaks& mid>@<church bells ringing& mid>@<string section harmony& all>@<video game soundtrack effects& all>	10.0
G6ihF82lvEA	musiccap	An amateur recorded song features a male voice talking with accompaniment from a cembalo.	data/musiccap/G6ihF82lvEA.wav	data_melnone16000nfft1024/musiccap/G6ihF82lvEA_mel.npy	<male voice talking with reverb& all>@<cembalo single tone& mid>@<amateur recording sound& all>	9.9935
G7pD1K3jYg4	musiccap	A mellow and reverberant live performance of a classical tuba melody in a noisy and soft concert hall with low audio quality.	data/musiccap/G7pD1K3jYg4.wav	data_melnone16000nfft1024/musiccap/G7pD1K3jYg4_mel.npy	<low quality recording noise& all>@<tuba melody& all>@<concert hall reverberation& all>@<audience noise& all>	10.0
G8iTuTi8ywU	musiccap	A hard rock band with a female guitarist delivers an exciting, adventurous medium-fast tempo performance, featuring testosterone-driven diva vocals and an electrifying rock guitar solo, all punctuated by ambient crowd noise, people cheering and screaming.	data/musiccap/G8iTuTi8ywU.wav	data_melnone16000nfft1024/musiccap/G8iTuTi8ywU_mel.npy	<medium fast tempo& all>@<strong guitar lead& all>@<rock drumming rhythm& all>@<percussive bass line& all>@<electric guitar strumming rhythm& all>@<ambient crowd screaming& all>@<bad audio quality& all>	10.0
G9gsCU85c8k	musiccap	This Caribbean dance hit with a reggae feel features programmed percussion, bass, male voice, backing vocals, marimba, moderate tempo, and a happy mood.	data/musiccap/G9gsCU85c8k.wav	data_melnone16000nfft1024/musiccap/G9gsCU85c8k_mel.npy	<male voice singing& all>@<male backing voices& mid>@<marimba melody& all>@<percussion programmed& all>@<hi-hat strokes continuous& all>@<bass playing root notes& all>@<happy mood ambiance& all>	10.0
GAoGADilmV8	musiccap	A hauntingly ominous track featuring eerie, orchestral strings held on the right side, accompanied by a deep bowed string bass and punctuated by electronic cymbal rolls and a powerful concert bass drum.	data/musiccap/GAoGADilmV8.wav	data_melnone16000nfft1024/musiccap/GAoGADilmV8_mel.npy	<ominous orchestral music& all>@<long held string notes& all>@<bowed string bass& all>@<electronic cymbal roll& all>@<concert bass drum& all>	10.0
GAohd8KvONo	musiccap	The song evoked fear and horror through its spooky ambience, use of background sound effects, and imagery of a burning flame.	data/musiccap/GAohd8KvONo.wav	data_melnone16000nfft1024/musiccap/GAohd8KvONo_mel.npy	<burning flame sound effect& all>@<scary and horror-like atmosphere& all>@<halloween event background noise& all>	10.0
GBLKj2d0iC4	musiccap	This electronic instrumental song with medium tempo features sharp and syncopated sounds, a psychedelic atmosphere, minimal instrumentation with no accompaniment, and highlights the unique sound of the theremin played by a skilled thereminist against electronic keyboard and etherophone, creating high notes that add to the song's unique sound.	data/musiccap/GBLKj2d0iC4.wav	data_melnone16000nfft1024/musiccap/GBLKj2d0iC4_mel.npy	<slow tempo instrumental music& all>@<theremin solo lead& all>@<sharp high notes& all>@<electronic syncopated harmony& all>	10.0
GBMlv6j0WJ8	musiccap	The instrumental song features a slow tempo with a unique wind instrument that produces an unusual sound, incorporating didgeridoo harmony and low notes to create a droning, hypnotic, and trippy single note that produces dense and rich vibrations.	data/musiccap/GBMlv6j0WJ8.wav	data_melnone16000nfft1024/musiccap/GBMlv6j0WJ8_mel.npy	<didgeridoo instrumental& all>@<slow tempo& all>@<droning harmony& all>@<meditative music& all>@<hypnotic music& all>@<trance-like music& all>	10.0
