name	dataset	caption	audio_path	mel_path	duration
0405	WavText5K	Noise of a fall (x10) a large stainless steel spoon on the floor of a kitchen.	/home/tiger/nfs/data/old_data/WavText5K/audios/0405.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0405_mel.npy	17.313174603174602
0539	WavText5K	Creaking barn door	/home/tiger/nfs/data/old_data/WavText5K/audios/0539.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0539_mel.npy	27.322875
0583	WavText5K	Four dice are shaken in the hand.	/home/tiger/nfs/data/old_data/WavText5K/audios/0583.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0583_mel.npy	12.578
0661	WavText5K	Hair dryer to the minimum speed. Movements of the wrist.	/home/tiger/nfs/data/old_data/WavText5K/audios/0661.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0661_mel.npy	29.277375
0671	WavText5K	Sound of a newspaper that is torn.	/home/tiger/nfs/data/old_data/WavText5K/audios/0671.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0671_mel.npy	19.170895833333333
0735	WavText5K	African Water Drum.	/home/tiger/nfs/data/old_data/WavText5K/audios/0735.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0735_mel.npy	0.4059863945578231
0738	WavText5K	African Water Drum.	/home/tiger/nfs/data/old_data/WavText5K/audios/0738.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0738_mel.npy	1.289750566893424
0788	WavText5K	Neutrino	/home/tiger/nfs/data/old_data/WavText5K/audios/0788.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0788_mel.npy	186.0
0799	WavText5K	Sound of a reel of plastic toy shaped fishing rod.	/home/tiger/nfs/data/old_data/WavText5K/audios/0799.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0799_mel.npy	35.52735416666667
0861	WavText5K	Two helicopter flying over me. A bird cry at the beginning of the sound.	/home/tiger/nfs/data/old_data/WavText5K/audios/0861.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0861_mel.npy	61.77616666666667
0866	WavText5K	Several farts imitated with the technique of hands under an armpit.	/home/tiger/nfs/data/old_data/WavText5K/audios/0866.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0866_mel.npy	19.443875
0890	WavText5K	Sound of a hair clipper in a vacuum.	/home/tiger/nfs/data/old_data/WavText5K/audios/0890.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0890_mel.npy	11.2759375
0963	WavText5K	20-day-old baby crying in bed. This is my own boy, born in November 2016.	/home/tiger/nfs/data/old_data/WavText5K/audios/0963.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0963_mel.npy	111.458
0972	WavText5K	14 pressure on a pear horn for bicycle.	/home/tiger/nfs/data/old_data/WavText5K/audios/0972.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0972_mel.npy	14.546875
0979	WavText5K	Two horses mounted by police advancing on rue Christine in Paris on a Sunday.	/home/tiger/nfs/data/old_data/WavText5K/audios/0979.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0979_mel.npy	56.626
1016	WavText5K	Two barn swallow (Hirundo rustica)s squabble visiting a barn, future place nestled.	/home/tiger/nfs/data/old_data/WavText5K/audios/1016.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1016_mel.npy	6.20025
1048	WavText5K	Gas fog horn	/home/tiger/nfs/data/old_data/WavText5K/audios/1048.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1048_mel.npy	3.624145833333333
1078	WavText5K	Noise of the Parisian ring road when the traffic is dense and difficult. Sound from the window of my car, rolling.	/home/tiger/nfs/data/old_data/WavText5K/audios/1078.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1078_mel.npy	234.41425
1123	WavText5K	A glass Christmas ball that falls to the ground and breaks.	/home/tiger/nfs/data/old_data/WavText5K/audios/1123.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1123_mel.npy	1.3354375
1132	WavText5K	Balloon inflated to the mouth.	/home/tiger/nfs/data/old_data/WavText5K/audios/1132.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1132_mel.npy	8.585041666666667
1142	WavText5K	Several plastic whistles. Sound inside.	/home/tiger/nfs/data/old_data/WavText5K/audios/1142.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1142_mel.npy	6.4255
1168	WavText5K	Soundscape of an attraction of the Thoiry Zoo. 1500 m2 of nets stretched between the trees, rising up to 9m high.	/home/tiger/nfs/data/old_data/WavText5K/audios/1168.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1168_mel.npy	95.65460416666669
1206	WavText5K	Short mechanical doorbell.	/home/tiger/nfs/data/old_data/WavText5K/audios/1206.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1206_mel.npy	6.577770833333333
1227	WavText5K	Notebook page torn, crumpled and thrown to the ground.	/home/tiger/nfs/data/old_data/WavText5K/audios/1227.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1227_mel.npy	4.178875
1242	WavText5K	Filling a small glass of water in glass, with a plastic bottle.	/home/tiger/nfs/data/old_data/WavText5K/audios/1242.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1242_mel.npy	4.084958333333334
1302	WavText5K	Watering a shrub with a small pipe.	/home/tiger/nfs/data/old_data/WavText5K/audios/1302.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1302_mel.npy	42.21127083333333
1413	WavText5K	Several pages that we turn.	/home/tiger/nfs/data/old_data/WavText5K/audios/1413.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1413_mel.npy	38.669125
1518	WavText5K	Many steps, in shoes, on a wooden floor. A few rustling clothes.	/home/tiger/nfs/data/old_data/WavText5K/audios/1518.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1518_mel.npy	38.30277083333333
1528	WavText5K	A mail is put in a metal mailbox.	/home/tiger/nfs/data/old_data/WavText5K/audios/1528.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1528_mel.npy	2.3128333333333333
1538	WavText5K	Atmosphere in a small sawmill.	/home/tiger/nfs/data/old_data/WavText5K/audios/1538.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1538_mel.npy	215.33102083333333
1553	WavText5K	A party horn, party blower, party pipe, or blow tickler.	/home/tiger/nfs/data/old_data/WavText5K/audios/1553.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1553_mel.npy	0.9399791666666668
1564	WavText5K	A beginner plays an exercise, on a acoustic guitar.	/home/tiger/nfs/data/old_data/WavText5K/audios/1564.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1564_mel.npy	24.8090625
1593	WavText5K	An electronic piezo alarm.	/home/tiger/nfs/data/old_data/WavText5K/audios/1593.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1593_mel.npy	4.084583333333334
1657	WavText5K	A man coughs.	/home/tiger/nfs/data/old_data/WavText5K/audios/1657.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1657_mel.npy	1.49925
1663	WavText5K	Howling of a girl of 4 years and a half.	/home/tiger/nfs/data/old_data/WavText5K/audios/1663.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1663_mel.npy	2.2653958333333333
1835	WavText5K	Jumping on concrete	/home/tiger/nfs/data/old_data/WavText5K/audios/1835.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1835_mel.npy	1.68
1857	WavText5K	We brush the hair of a horse.	/home/tiger/nfs/data/old_data/WavText5K/audios/1857.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1857_mel.npy	16.996229166666666
1918	WavText5K	Important message, in Morse	/home/tiger/nfs/data/old_data/WavText5K/audios/1918.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1918_mel.npy	23.200020833333333
1888	WavText5K	A growling cat.	/home/tiger/nfs/data/old_data/WavText5K/audios/1888.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1888_mel.npy	6.5239375
1907	WavText5K	Baby sparrows in a nest. An adult arrives flying at the start of the sound.	/home/tiger/nfs/data/old_data/WavText5K/audios/1907.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1907_mel.npy	44.080354166666666
1909	WavText5K	In front of a brushcutter: Noise of mowing.	/home/tiger/nfs/data/old_data/WavText5K/audios/1909.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1909_mel.npy	74.87608333333333
2011	WavText5K	Noise from an amplifier when there is a connection problem.	/home/tiger/nfs/data/old_data/WavText5K/audios/2011.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2011_mel.npy	2.5698958333333333
2120	WavText5K	Electric buzz from a neon or a transformer.	/home/tiger/nfs/data/old_data/WavText5K/audios/2120.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2120_mel.npy	9.887625
2123	WavText5K	3 ice cubes put in a whisky glass.	/home/tiger/nfs/data/old_data/WavText5K/audios/2123.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2123_mel.npy	0.5
2128	WavText5K	3 ice cubes put in a whisky glass.	/home/tiger/nfs/data/old_data/WavText5K/audios/2128.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2128_mel.npy	0.5984166666666667
2142	WavText5K	A man whistles Little Santa Claus.	/home/tiger/nfs/data/old_data/WavText5K/audios/2142.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2142_mel.npy	36.714083333333335
2219	WavText5K	Defrosting a windshield by hand.	/home/tiger/nfs/data/old_data/WavText5K/audios/2219.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2219_mel.npy	2.619375
2307	WavText5K	Sound of snare drum struck with a wooden drumstick.	/home/tiger/nfs/data/old_data/WavText5K/audios/2307.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2307_mel.npy	0.7589583333333333
2496	WavText5K	Vomiting of a man.	/home/tiger/nfs/data/old_data/WavText5K/audios/2496.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2496_mel.npy	4.240770833333333
2476	WavText5K	Barn owl	/home/tiger/nfs/data/old_data/WavText5K/audios/2476.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2476_mel.npy	339.69727083333333
2366	WavText5K	Sound of a Nepalese or Tibetan cymbal.	/home/tiger/nfs/data/old_data/WavText5K/audios/2366.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2366_mel.npy	14.444375
2415	WavText5K	A bunch of keys to open a lock.	/home/tiger/nfs/data/old_data/WavText5K/audios/2415.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2415_mel.npy	4.498666666666667
2439	WavText5K	Water flowing into a sewer.	/home/tiger/nfs/data/old_data/WavText5K/audios/2439.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2439_mel.npy	34.73802083333333
2465	WavText5K	Punch. Thanks to Kellian F. and Yoann B.	/home/tiger/nfs/data/old_data/WavText5K/audios/2465.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2465_mel.npy	0.8765625
2480	WavText5K	Applause concert bar	/home/tiger/nfs/data/old_data/WavText5K/audios/2480.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2480_mel.npy	7.265166666666666
2499	WavText5K	Vomiting of a man.	/home/tiger/nfs/data/old_data/WavText5K/audios/2499.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2499_mel.npy	3.882125
2506	WavText5K	Beginning of a frying bath with churros.	/home/tiger/nfs/data/old_data/WavText5K/audios/2506.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2506_mel.npy	37.85966666666667
2515	WavText5K	Interference between two wireless audio systems (HF).	/home/tiger/nfs/data/old_data/WavText5K/audios/2515.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2515_mel.npy	1.949125
2526	WavText5K	Someone is blowing a horn.	/home/tiger/nfs/data/old_data/WavText5K/audios/2526.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2526_mel.npy	3.7351041666666656
2548	WavText5K	My 5 year old son is having a crying fit in his room. No abuse, he was doing a comedy to play the game console.	/home/tiger/nfs/data/old_data/WavText5K/audios/2548.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2548_mel.npy	4.4560625
0027	WavText5K	Switch on a power strip (x4)	/home/tiger/nfs/data/old_data/WavText5K/audios/0027.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0027_mel.npy	5.44233560090703
0052	WavText5K	Electric heating switch (x4)	/home/tiger/nfs/data/old_data/WavText5K/audios/0052.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0052_mel.npy	3.748253968253968
0102	WavText5K	Electric oven with a small internal ventilation	/home/tiger/nfs/data/old_data/WavText5K/audios/0102.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0102_mel.npy	24.897270833333334
0205	WavText5K	Water flow in a pipe at the time of bath emptying.	/home/tiger/nfs/data/old_data/WavText5K/audios/0205.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0205_mel.npy	20.577142857142857
0215	WavText5K	Glass lying on a table	/home/tiger/nfs/data/old_data/WavText5K/audios/0215.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0215_mel.npy	34.100090702947846
0259	WavText5K	Horn sounds of recent car.	/home/tiger/nfs/data/old_data/WavText5K/audios/0259.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0259_mel.npy	0.4249886621315192
0327	WavText5K	Knife blade scraped on a stone 1	/home/tiger/nfs/data/old_data/WavText5K/audios/0327.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0327_mel.npy	0.6530385487528345
0371	WavText5K	Rattle (toy)	/home/tiger/nfs/data/old_data/WavText5K/audios/0371.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0371_mel.npy	6.080226757369615
0529	WavText5K	Shots of paintball and sound of impact on wood.	/home/tiger/nfs/data/old_data/WavText5K/audios/0529.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0529_mel.npy	11.798645833333332
0544	WavText5K	Lecocq Garden in Clermont-Ferrand	/home/tiger/nfs/data/old_data/WavText5K/audios/0544.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0544_mel.npy	140.9893125
0632	WavText5K	Small steamroller engine. Sounds of shovels and brooms. Backhoe engine. Workers. Beeps back.	/home/tiger/nfs/data/old_data/WavText5K/audios/0632.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0632_mel.npy	114.55275
0638	WavText5K	Soundscape on the station platform at King's Cross St Pancras. Passengers off the train.	/home/tiger/nfs/data/old_data/WavText5K/audios/0638.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0638_mel.npy	68.3120625
0725	WavText5K	Instrument String	/home/tiger/nfs/data/old_data/WavText5K/audios/0725.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0725_mel.npy	2.586122448979592
0776	WavText5K	A plastic bottle crushed by hand. This is a bottle of Volvic water.	/home/tiger/nfs/data/old_data/WavText5K/audios/0776.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0776_mel.npy	4.016854166666667
0778	WavText5K	Foamy sponge is crushed in a hand.	/home/tiger/nfs/data/old_data/WavText5K/audios/0778.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0778_mel.npy	9.260145833333333
0795	WavText5K	Large ratchet.	/home/tiger/nfs/data/old_data/WavText5K/audios/0795.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0795_mel.npy	27.6679375
0803	WavText5K	Briefcase. Opening and closing. 2 times.	/home/tiger/nfs/data/old_data/WavText5K/audios/0803.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0803_mel.npy	25.2679375
0813	WavText5K	clap hands	/home/tiger/nfs/data/old_data/WavText5K/audios/0813.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0813_mel.npy	6.51925
0921	WavText5K	Sounds of castanets.	/home/tiger/nfs/data/old_data/WavText5K/audios/0921.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0921_mel.npy	53.887125
0930	WavText5K	Blowtorch Soudogaz X2000PZ Campingaz. Piezo ignition and stop.	/home/tiger/nfs/data/old_data/WavText5K/audios/0930.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0930_mel.npy	37.27945833333333
0958	WavText5K	A pheasant sings in the countryside in the early morning.	/home/tiger/nfs/data/old_data/WavText5K/audios/0958.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/0958_mel.npy	67.12375
1069	WavText5K	Mechanism of a quartz clock, called silent, whose rotation is continuous (no ticking).	/home/tiger/nfs/data/old_data/WavText5K/audios/1069.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1069_mel.npy	28.9506875
1091	WavText5K	Transformer noise contained in EDF's electricity meter.	/home/tiger/nfs/data/old_data/WavText5K/audios/1091.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1091_mel.npy	22.46675
1134	WavText5K	Noise from a winch or manual chain hoist descending.	/home/tiger/nfs/data/old_data/WavText5K/audios/1134.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1134_mel.npy	20.27025
1164	WavText5K	Ambience sound inside the Australian aviary of Thoiry Zoo.	/home/tiger/nfs/data/old_data/WavText5K/audios/1164.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1164_mel.npy	98.20895833333331
1223	WavText5K	Sheet of paper, wrinkled into a ball.	/home/tiger/nfs/data/old_data/WavText5K/audios/1223.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1223_mel.npy	2.5355
1287	WavText5K	Noise from a garbage container rolling on an asphalt road. Sound recording that follows the trash.	/home/tiger/nfs/data/old_data/WavText5K/audios/1287.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1287_mel.npy	17.858458333333335
1368	WavText5K	A 7.62mm or 7.65mm bullet metal case that falls on a concrete floor.	/home/tiger/nfs/data/old_data/WavText5K/audios/1368.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1368_mel.npy	1.0773541666666666
1394	WavText5K	Shocks of 2 bottles in glass of beer.	/home/tiger/nfs/data/old_data/WavText5K/audios/1394.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1394_mel.npy	2.6763541666666666
1423	WavText5K	My daughter, Nina, who coughs. She is 4 and a half years old.	/home/tiger/nfs/data/old_data/WavText5K/audios/1423.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1423_mel.npy	2.9
1484	WavText5K	A strong shock of mallet on a small hanging gong.	/home/tiger/nfs/data/old_data/WavText5K/audios/1484.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1484_mel.npy	14.585354166666669
1492	WavText5K	Pneumatic cylinder, small	/home/tiger/nfs/data/old_data/WavText5K/audios/1492.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1492_mel.npy	1.1560625
1511	WavText5K	Closing a sliding side door of Kia Carnival. Sound inside the car.	/home/tiger/nfs/data/old_data/WavText5K/audios/1511.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1511_mel.npy	1.83775
1540	WavText5K	Noise from a barn door lock that is locked.	/home/tiger/nfs/data/old_data/WavText5K/audios/1540.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1540_mel.npy	2.76325
1550	WavText5K	Braying of donkey.	/home/tiger/nfs/data/old_data/WavText5K/audios/1550.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1550_mel.npy	5.848875
1560	WavText5K	A beginner plays the 4 strings of a violin : G=sol; D=re; A=la; E=mi. The instrument is 1/4 size (for children from 4 to 6 years old).	/home/tiger/nfs/data/old_data/WavText5K/audios/1560.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1560_mel.npy	18.87033333333333
1621	WavText5K	Cuting of a LaSonotheque label with Dymo brand portable label printers.	/home/tiger/nfs/data/old_data/WavText5K/audios/1621.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1621_mel.npy	0.6086666666666667
1626	WavText5K	Reverse, Le Cri du Lynx®	/home/tiger/nfs/data/old_data/WavText5K/audios/1626.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1626_mel.npy	10.914020833333334
1641	WavText5K	Pieces of broken plates that are moved on the ground with a small brush.	/home/tiger/nfs/data/old_data/WavText5K/audios/1641.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1641_mel.npy	19.331208333333333
1676	WavText5K	Small pieces of potato fried and sautéed in a pan.	/home/tiger/nfs/data/old_data/WavText5K/audios/1676.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1676_mel.npy	46.98297916666667
1683	WavText5K	Sound of the game Operation when touching a wall.	/home/tiger/nfs/data/old_data/WavText5K/audios/1683.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1683_mel.npy	0.5214583333333334
1772	WavText5K	Steel bar made of sheet metal, which falls to the ground on a path.	/home/tiger/nfs/data/old_data/WavText5K/audios/1772.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1772_mel.npy	1.590875
1818	WavText5K	Slipping a rope.	/home/tiger/nfs/data/old_data/WavText5K/audios/1818.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1818_mel.npy	1.29875
1853	WavText5K	A horse trotting passage in the tall grass. Thanks to Thorgal.	/home/tiger/nfs/data/old_data/WavText5K/audios/1853.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1853_mel.npy	22.4169375
1913	WavText5K	Beep of a truck goes back. This sound was made on computer. It is a triangular wave of frequency 1130 Hz. Easy to loop.	/home/tiger/nfs/data/old_data/WavText5K/audios/1913.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1913_mel.npy	19.200020833333333
1960	WavText5K	Cartoon sound effect of an arrow, knife, spear, etc. that we plant.	/home/tiger/nfs/data/old_data/WavText5K/audios/1960.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/1960_mel.npy	1.8692083333333327
2130	WavText5K	To diffuse in your house before opening to the children :) An industrial or fantastic halloween atmosphere created only with sounds from LaSonotheque: Ventilation, zombies, steel, chains, squeaks. Easy to loop.	/home/tiger/nfs/data/old_data/WavText5K/audios/2130.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2130_mel.npy	496.1524791666667
2012	WavText5K	Noise from an amplifier when there is a connection problem.	/home/tiger/nfs/data/old_data/WavText5K/audios/2012.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2012_mel.npy	3.297375
2013	WavText5K	Noise from an amplifier when there is a connection problem.	/home/tiger/nfs/data/old_data/WavText5K/audios/2013.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2013_mel.npy	0.7278125
2048	WavText5K	Cry of a ghost. Hooouuuu!	/home/tiger/nfs/data/old_data/WavText5K/audios/2048.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2048_mel.npy	7.916520833333333
2050	WavText5K	Cry of a ghost. Hooouuuu!	/home/tiger/nfs/data/old_data/WavText5K/audios/2050.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2050_mel.npy	9.180958333333333
2148	WavText5K	Use of a compact excavator. This is a Volvo EC55B.	/home/tiger/nfs/data/old_data/WavText5K/audios/2148.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2148_mel.npy	122.07897916666668
2159	WavText5K	Rewinding an audio cassette while playing a voice recording.	/home/tiger/nfs/data/old_data/WavText5K/audios/2159.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2159_mel.npy	3.6991875
2166	WavText5K	Rewinding an audio cassette while playing a voice recording.	/home/tiger/nfs/data/old_data/WavText5K/audios/2166.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2166_mel.npy	1.2659166666666666
2192	WavText5K	Small mechanical click of a thermostat.	/home/tiger/nfs/data/old_data/WavText5K/audios/2192.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2192_mel.npy	0.1007083333333333
2288	WavText5K	A note from Mbira, Sanza, Kalimba, etc. In African idiophone instrument.	/home/tiger/nfs/data/old_data/WavText5K/audios/2288.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2288_mel.npy	2.498833333333333
2312	WavText5K	Sound of a 40cm (16) cymbal, struck with a wooden drumstick. This is a Medium Thin Crash cymbal by Avedis Zildjian.	/home/tiger/nfs/data/old_data/WavText5K/audios/2312.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2312_mel.npy	18.1563125
2337	WavText5K	Sound of a medium drum Tom.	/home/tiger/nfs/data/old_data/WavText5K/audios/2337.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2337_mel.npy	2.484208333333333
2351	WavText5K	A sheep bleating recorded under metal shelters (slight reverberation).	/home/tiger/nfs/data/old_data/WavText5K/audios/2351.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2351_mel.npy	0.67275
2426	WavText5K	A bunch of keys to open a lock.	/home/tiger/nfs/data/old_data/WavText5K/audios/2426.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2426_mel.npy	3.5904375
2419	WavText5K	Opening of a apartment door.	/home/tiger/nfs/data/old_data/WavText5K/audios/2419.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2419_mel.npy	2.1923958333333333
2423	WavText5K	Closing of a apartment door.	/home/tiger/nfs/data/old_data/WavText5K/audios/2423.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2423_mel.npy	2.075
2447	WavText5K	Sound of a small mechanical doorbell at the entrance to the house.	/home/tiger/nfs/data/old_data/WavText5K/audios/2447.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/WavText5K/audios/2447_mel.npy	1.467625
