name	dataset	caption	audio_path	mel_path	duration
852148.wav	audiostock	Victory fanfare	/home/tiger/nfs/data/old_data/Audiostock/audios/852148.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/852148_mel.npy	2.78575
1237137.wav	audiostock	The sound of a heavy iron door closing	/home/tiger/nfs/data/old_data/Audiostock/audios/1237137.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1237137_mel.npy	7.6666875
66097.wav	audiostock	Cut with a knife	/home/tiger/nfs/data/old_data/Audiostock/audios/66097.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/66097_mel.npy	1.6206875
1088453.wav	audiostock	hiss! Steam / evaporation # 4	/home/tiger/nfs/data/old_data/Audiostock/audios/1088453.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1088453_mel.npy	4.1250625
1089948.wav	audiostock	Camera shutter sound Kasha (film)	/home/tiger/nfs/data/old_data/Audiostock/audios/1089948.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1089948_mel.npy	1.495
1257084.wav	audiostock	Information / Headlines / Telops / For companies	/home/tiger/nfs/data/old_data/Audiostock/audios/1257084.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1257084_mel.npy	4.8000625
1246238.wav	audiostock	Wow (monster barks)	/home/tiger/nfs/data/old_data/Audiostock/audios/1246238.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1246238_mel.npy	2.6406875
1114098.wav	audiostock	Door creak 04	/home/tiger/nfs/data/old_data/Audiostock/audios/1114098.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1114098_mel.npy	4.016125
1269049.wav	audiostock	Beautiful Piano Jingle Logo14 (Key=D, Type2)	/home/tiger/nfs/data/old_data/Audiostock/audios/1269049.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1269049_mel.npy	7.7610625
1151598.wav	audiostock	[Spatial recording] Sea, beach, sound of waves 02	/home/tiger/nfs/data/old_data/Audiostock/audios/1151598.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1151598_mel.npy	300.247625
1183955.wav	audiostock	Boon (sound of people disappearing)	/home/tiger/nfs/data/old_data/Audiostock/audios/1183955.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1183955_mel.npy	1.495
824926.wav	audiostock	The sound of ice pillars sticking out and breaking	/home/tiger/nfs/data/old_data/Audiostock/audios/824926.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/824926_mel.npy	9.609625
1277424.wav	audiostock	[Environmental sound] Heavy rain bus stop	/home/tiger/nfs/data/old_data/Audiostock/audios/1277424.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1277424_mel.npy	19.97675
1170545.wav	audiostock	Impact impact, wind (gust) Hune	/home/tiger/nfs/data/old_data/Audiostock/audios/1170545.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1170545_mel.npy	4.5
1225203.wav	audiostock	The sound of closing the cupboard	/home/tiger/nfs/data/old_data/Audiostock/audios/1225203.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1225203_mel.npy	1.495
1166079.wav	audiostock	Anime action movement appearance footsteps	/home/tiger/nfs/data/old_data/Audiostock/audios/1166079.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1166079_mel.npy	1.495
1120959.wav	audiostock	Directing imminent fear 1	/home/tiger/nfs/data/old_data/Audiostock/audios/1120959.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1120959_mel.npy	6.63825
1127765.wav	audiostock	[Environmental sound] River in shallow water	/home/tiger/nfs/data/old_data/Audiostock/audios/1127765.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1127765_mel.npy	137.78025
1091884.wav	audiostock	Sound of waves [Ohama coast, Tokushima, summer, evening]	/home/tiger/nfs/data/old_data/Audiostock/audios/1091884.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1091884_mel.npy	306.3195625
1173211.wav	audiostock	Evaporation, steam_1	/home/tiger/nfs/data/old_data/Audiostock/audios/1173211.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1173211_mel.npy	3.93675
1127608.wav	audiostock	Simple scene change sound of Tsugaru shamisen	/home/tiger/nfs/data/old_data/Audiostock/audios/1127608.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1127608_mel.npy	2.7273125
104497.wav	audiostock	Early morning residential area (sparrow and newspaper delivery bike)	/home/tiger/nfs/data/old_data/Audiostock/audios/104497.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/104497_mel.npy	180.06675
1210521.wav	audiostock	helicopter	/home/tiger/nfs/data/old_data/Audiostock/audios/1210521.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1210521_mel.npy	82.535875
1123247.wav	audiostock	Down note Pitch: F # 09 Length: 500ms	/home/tiger/nfs/data/old_data/Audiostock/audios/1123247.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1123247_mel.npy	1.495
1173418.wav	audiostock	Enter / click / select sound / UI (pocon)	/home/tiger/nfs/data/old_data/Audiostock/audios/1173418.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1173418_mel.npy	1.495
1144133.wav	audiostock	Camera burst mode shutter sound (3 shots)	/home/tiger/nfs/data/old_data/Audiostock/audios/1144133.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1144133_mel.npy	1.495
42434.wav	audiostock	Monster voice	/home/tiger/nfs/data/old_data/Audiostock/audios/42434.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/42434_mel.npy	2.508875
1111518.wav	audiostock	Tape measure [Return from stretched state]	/home/tiger/nfs/data/old_data/Audiostock/audios/1111518.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1111518_mel.npy	1.9191875
1226625.wav	audiostock	[Environmental sound] The constant voice of crickets	/home/tiger/nfs/data/old_data/Audiostock/audios/1226625.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1226625_mel.npy	62.1675
1162407.wav	audiostock	Pilon (decision)	/home/tiger/nfs/data/old_data/Audiostock/audios/1162407.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1162407_mel.npy	3.0
1257002.wav	audiostock	Pyrroline (button, get item)	/home/tiger/nfs/data/old_data/Audiostock/audios/1257002.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1257002_mel.npy	2.53
1250992.wav	audiostock	quadcopter remote controller screen touch beep	/home/tiger/nfs/data/old_data/Audiostock/audios/1250992.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1250992_mel.npy	1.495
1219062.wav	audiostock	The sound of shaking powdery things (high speed)	/home/tiger/nfs/data/old_data/Audiostock/audios/1219062.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1219062_mel.npy	1.6240625
1120744.wav	audiostock	Sound of crushing a plastic bottle 11	/home/tiger/nfs/data/old_data/Audiostock/audios/1120744.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1120744_mel.npy	1.9961875
1132237.wav	audiostock	Shu / spray sound	/home/tiger/nfs/data/old_data/Audiostock/audios/1132237.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1132237_mel.npy	1.495
1159775.wav	audiostock	Prey-hungry thing (guchagucha) 02	/home/tiger/nfs/data/old_data/Audiostock/audios/1159775.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1159775_mel.npy	2.0
1092386.wav	audiostock	[Jingle] Trumpet fanfare	/home/tiger/nfs/data/old_data/Audiostock/audios/1092386.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1092386_mel.npy	2.8000625
255683.wav	audiostock	The sound 3 of putting a coin into a steel can savings box	/home/tiger/nfs/data/old_data/Audiostock/audios/255683.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/255683_mel.npy	1.495
1260572.wav	audiostock	Pyrroline (button, get item)	/home/tiger/nfs/data/old_data/Audiostock/audios/1260572.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1260572_mel.npy	2.9219375
145094.wav	audiostock	"Button, cursor, operation sound ""Peep"""	/home/tiger/nfs/data/old_data/Audiostock/audios/145094.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/145094_mel.npy	1.495
1235762.wav	audiostock	rearview mirror open outside 3	/home/tiger/nfs/data/old_data/Audiostock/audios/1235762.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1235762_mel.npy	1.495
1120486.wav	audiostock	Piano sound logo like skipping	/home/tiger/nfs/data/old_data/Audiostock/audios/1120486.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1120486_mel.npy	6.136375
2505.wav	audiostock	The selection sound of a little fantastic game	/home/tiger/nfs/data/old_data/Audiostock/audios/2505.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/2505_mel.npy	4.0500625
1120781.wav	audiostock	Room light (string type) on / off 06	/home/tiger/nfs/data/old_data/Audiostock/audios/1120781.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1120781_mel.npy	1.4963125
1169174.wav	audiostock	[Environmental sound] Rain, dripping water sound, loop specifications	/home/tiger/nfs/data/old_data/Audiostock/audios/1169174.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1169174_mel.npy	6.447125
857880.wav	audiostock	Shakuhachi live performance Classic style # 10	/home/tiger/nfs/data/old_data/Audiostock/audios/857880.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/857880_mel.npy	7.853375
1214559.wav	audiostock	Orchestra Fanfare 2	/home/tiger/nfs/data/old_data/Audiostock/audios/1214559.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1214559_mel.npy	6.8133125
1250868.wav	audiostock	quadcopter battery insert 3	/home/tiger/nfs/data/old_data/Audiostock/audios/1250868.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1250868_mel.npy	3.307
135632.wav	audiostock	Zucha Cha (Electone sound)	/home/tiger/nfs/data/old_data/Audiostock/audios/135632.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/135632_mel.npy	3.5
59619.wav	audiostock	The sound of Chan Chan Ohchi (High)	/home/tiger/nfs/data/old_data/Audiostock/audios/59619.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/59619_mel.npy	2.0125
823241.wav	audiostock	Sound of cutting with a sword / sword_1	/home/tiger/nfs/data/old_data/Audiostock/audios/823241.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/823241_mel.npy	2.763625
1120457.wav	audiostock	Fit the kettle lid 06	/home/tiger/nfs/data/old_data/Audiostock/audios/1120457.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1120457_mel.npy	1.495
1223368.wav	audiostock	Crispy! The sound of eating crunchy food	/home/tiger/nfs/data/old_data/Audiostock/audios/1223368.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1223368_mel.npy	1.495
1242250.wav	audiostock	Enter / click / select sound / UI (picon)	/home/tiger/nfs/data/old_data/Audiostock/audios/1242250.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1242250_mel.npy	1.495
1271660.wav	audiostock	Cooling magic that instantly freezes and crushes enemy positions	/home/tiger/nfs/data/old_data/Audiostock/audios/1271660.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1271660_mel.npy	6.0000625
890906.wav	audiostock	Enter / click / select sound (picon)	/home/tiger/nfs/data/old_data/Audiostock/audios/890906.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/890906_mel.npy	1.495
8847.wav	audiostock	↓	/home/tiger/nfs/data/old_data/Audiostock/audios/8847.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/8847_mel.npy	1.6206875
1155665.wav	audiostock	Correct answer, decision sound 05	/home/tiger/nfs/data/old_data/Audiostock/audios/1155665.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1155665_mel.npy	5.0
1090718.wav	audiostock	Cut the paper with scissors	/home/tiger/nfs/data/old_data/Audiostock/audios/1090718.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1090718_mel.npy	1.495
1203210.wav	audiostock	Onomatopoeia Chain 03-4 (High)	/home/tiger/nfs/data/old_data/Audiostock/audios/1203210.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1203210_mel.npy	6.65075
1155669.wav	audiostock	Correct answer, decision sound 03	/home/tiger/nfs/data/old_data/Audiostock/audios/1155669.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1155669_mel.npy	5.0
1255571.wav	audiostock	Lighting switch wide panel 01-09 (e)	/home/tiger/nfs/data/old_data/Audiostock/audios/1255571.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1255571_mel.npy	1.9613125
1246340.wav	audiostock	Wow (monster barks)	/home/tiger/nfs/data/old_data/Audiostock/audios/1246340.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1246340_mel.npy	3.3750625
1101110.wav	audiostock	Glittering dawn on the piano, Asian taste	/home/tiger/nfs/data/old_data/Audiostock/audios/1101110.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1101110_mel.npy	4.0
1132677.wav	audiostock	Gacha ... Guy Door opening sound 21	/home/tiger/nfs/data/old_data/Audiostock/audios/1132677.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1132677_mel.npy	4.66675
1225627.wav	audiostock	Sound of closing the door of the room (bang)	/home/tiger/nfs/data/old_data/Audiostock/audios/1225627.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1225627_mel.npy	1.495
1272844.wav	audiostock	Pean? Hatena, mystery, inspiration sound effect	/home/tiger/nfs/data/old_data/Audiostock/audios/1272844.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1272844_mel.npy	1.5306875
1088864.wav	audiostock	The sound of lighting the stove (actual record)	/home/tiger/nfs/data/old_data/Audiostock/audios/1088864.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1088864_mel.npy	4.7940625
1162105.wav	audiostock	Pilon (decision)	/home/tiger/nfs/data/old_data/Audiostock/audios/1162105.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1162105_mel.npy	3.0
1253462.wav	audiostock	Pendulum metronome [184 BPM, wooden]	/home/tiger/nfs/data/old_data/Audiostock/audios/1253462.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1253462_mel.npy	60.54575
1093153.wav	audiostock	Steller sea lion's snort 01	/home/tiger/nfs/data/old_data/Audiostock/audios/1093153.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1093153_mel.npy	1.495
1241121.wav	audiostock	Enter / button sound 13	/home/tiger/nfs/data/old_data/Audiostock/audios/1241121.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1241121_mel.npy	1.495
796942.wav	audiostock	DJ Play Scratch Noise 11	/home/tiger/nfs/data/old_data/Audiostock/audios/796942.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/796942_mel.npy	1.495
1249688.wav	audiostock	Decision sound (game application menu screen)	/home/tiger/nfs/data/old_data/Audiostock/audios/1249688.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1249688_mel.npy	1.5
1168976.wav	audiostock	Hilarious guitar and drum jingles	/home/tiger/nfs/data/old_data/Audiostock/audios/1168976.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1168976_mel.npy	9.8486875
1120743.wav	audiostock	Sound of crushing a plastic bottle 10	/home/tiger/nfs/data/old_data/Audiostock/audios/1120743.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1120743_mel.npy	1.9961875
1250930.wav	audiostock	quadcopter battery remove 1	/home/tiger/nfs/data/old_data/Audiostock/audios/1250930.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1250930_mel.npy	1.495
1205005.wav	audiostock	Comical / motion / motion / scene change	/home/tiger/nfs/data/old_data/Audiostock/audios/1205005.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1205005_mel.npy	1.495
1087703.wav	audiostock	Break the paper 22	/home/tiger/nfs/data/old_data/Audiostock/audios/1087703.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1087703_mel.npy	1.495
145068.wav	audiostock	"Button, cursor, operation sound ""Peep"""	/home/tiger/nfs/data/old_data/Audiostock/audios/145068.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/145068_mel.npy	1.495
1234725.wav	audiostock	Decision sound (techno pop) 08	/home/tiger/nfs/data/old_data/Audiostock/audios/1234725.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1234725_mel.npy	1.495
1162155.wav	audiostock	 Dokan (magic attack)	/home/tiger/nfs/data/old_data/Audiostock/audios/1162155.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1162155_mel.npy	6.5
1263295.wav	audiostock	Machine mecha walking sound	/home/tiger/nfs/data/old_data/Audiostock/audios/1263295.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1263295_mel.npy	1.495
1146527.wav	audiostock	Pico system sound 2, simple, midrange	/home/tiger/nfs/data/old_data/Audiostock/audios/1146527.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1146527_mel.npy	1.495
1271661.wav	audiostock	A huge icicle appears from the blizzard and crushes the enemy	/home/tiger/nfs/data/old_data/Audiostock/audios/1271661.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1271661_mel.npy	7.0000625
1095309.wav	audiostock	Metallophone / Glockenspiel / Single note / C4	/home/tiger/nfs/data/old_data/Audiostock/audios/1095309.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1095309_mel.npy	4.6250625
1167547.wav	audiostock	Loop playback is possible! Simple alarm system electronic sound	/home/tiger/nfs/data/old_data/Audiostock/audios/1167547.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1167547_mel.npy	10.0
1268783.wav	audiostock	Company / Sound Logo / Title / Education / Health	/home/tiger/nfs/data/old_data/Audiostock/audios/1268783.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1268783_mel.npy	4.5
1104686.wav	audiostock	Jingle / Scene change / Xylophone / Lower / Close	/home/tiger/nfs/data/old_data/Audiostock/audios/1104686.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1104686_mel.npy	2.1053125
1162416.wav	audiostock	Pilon (decision)	/home/tiger/nfs/data/old_data/Audiostock/audios/1162416.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1162416_mel.npy	3.0
1126923.wav	audiostock	Sound logo / piano / fashionable / transparent	/home/tiger/nfs/data/old_data/Audiostock/audios/1126923.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1126923_mel.npy	5.179875
1094502.wav	audiostock	The sound of walking in the grass	/home/tiger/nfs/data/old_data/Audiostock/audios/1094502.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1094502_mel.npy	19.2000625
1084093.wav	audiostock	Unpleasant premonition, fear, ominous, tense production 22	/home/tiger/nfs/data/old_data/Audiostock/audios/1084093.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1084093_mel.npy	5.0168125
1167451.wav	audiostock	Move a glass of ice 05	/home/tiger/nfs/data/old_data/Audiostock/audios/1167451.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1167451_mel.npy	1.495
1120459.wav	audiostock	Fit the kettle lid 08	/home/tiger/nfs/data/old_data/Audiostock/audios/1120459.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1120459_mel.npy	1.495
1255558.wav	audiostock	Lighting switch wide panel 02-16 (e)	/home/tiger/nfs/data/old_data/Audiostock/audios/1255558.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1255558_mel.npy	1.81975
1266425.wav	audiostock	Pyrroline (button, get item)	/home/tiger/nfs/data/old_data/Audiostock/audios/1266425.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1266425_mel.npy	2.6000625
1234511.wav	audiostock	Pyrroline (get items, change scenes)	/home/tiger/nfs/data/old_data/Audiostock/audios/1234511.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1234511_mel.npy	8.0
1162624.wav	audiostock	 Dokan (magic attack)	/home/tiger/nfs/data/old_data/Audiostock/audios/1162624.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1162624_mel.npy	4.66675
1247617.wav	audiostock	Japanese style jingle of Japanese drum and flute	/home/tiger/nfs/data/old_data/Audiostock/audios/1247617.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1247617_mel.npy	11.4360625
10653.wav	audiostock	Mysterious rising sound effects	/home/tiger/nfs/data/old_data/Audiostock/audios/10653.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/10653_mel.npy	7.5505
1273063.wav	audiostock	Machine button press sound K	/home/tiger/nfs/data/old_data/Audiostock/audios/1273063.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1273063_mel.npy	1.495
1117664.wav	audiostock	Inspiration	/home/tiger/nfs/data/old_data/Audiostock/audios/1117664.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1117664_mel.npy	5.2013125
1235801.wav	audiostock	seat moving up inside 2	/home/tiger/nfs/data/old_data/Audiostock/audios/1235801.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1235801_mel.npy	1.495
156657.wav	audiostock	Footsteps on the snow	/home/tiger/nfs/data/old_data/Audiostock/audios/156657.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/156657_mel.npy	1.495
1123213.wav	audiostock	Down note Pitch: C # 09 Length: 1000ms	/home/tiger/nfs/data/old_data/Audiostock/audios/1123213.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1123213_mel.npy	1.495
132115.wav	audiostock	Fan Fun Fern (Sorry, Failure)	/home/tiger/nfs/data/old_data/Audiostock/audios/132115.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/132115_mel.npy	6.8295625
1227711.wav	audiostock	"Vocoder Voice Jingle ""Cleared"""	/home/tiger/nfs/data/old_data/Audiostock/audios/1227711.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1227711_mel.npy	1.495
1170568.wav	audiostock	[Environmental sound] Rain sound hitting an umbrella	/home/tiger/nfs/data/old_data/Audiostock/audios/1170568.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1170568_mel.npy	71.7485625
1090663.wav	audiostock	Sacred barrier, shield	/home/tiger/nfs/data/old_data/Audiostock/audios/1090663.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1090663_mel.npy	3.536
56878.wav	audiostock	[Cherry Street 02-1]	/home/tiger/nfs/data/old_data/Audiostock/audios/56878.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/56878_mel.npy	114.70475
1174701.wav	audiostock	Boom fireworks launch sound and plosive sound 2 shots	/home/tiger/nfs/data/old_data/Audiostock/audios/1174701.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1174701_mel.npy	8.8941875
1255682.wav	audiostock	Lighting switch selector button 01-5 (	/home/tiger/nfs/data/old_data/Audiostock/audios/1255682.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1255682_mel.npy	1.77325
53021.wav	audiostock	Sweep with a broom (Sass)	/home/tiger/nfs/data/old_data/Audiostock/audios/53021.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/53021_mel.npy	3.76275
1089335.wav	audiostock	【Japanese nature sound 】Field Recording Sound of waves-rough waves-from a distanceSandy beach Location: Awa-Kamogawa	/home/tiger/nfs/data/old_data/Audiostock/audios/1089335.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1089335_mel.npy	156.289375
1210573.wav	audiostock	Sound effects passing by	/home/tiger/nfs/data/old_data/Audiostock/audios/1210573.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1210573_mel.npy	5.5
1246226.wav	audiostock	Wow (monster barks)	/home/tiger/nfs/data/old_data/Audiostock/audios/1246226.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1246226_mel.npy	4.0
1235622.wav	audiostock	driving slow exhaust perspective outside	/home/tiger/nfs/data/old_data/Audiostock/audios/1235622.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1235622_mel.npy	89.272375
1123209.wav	audiostock	Down note Pitch: C # 09 Length: 50ms	/home/tiger/nfs/data/old_data/Audiostock/audios/1123209.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1123209_mel.npy	1.495
1255640.wav	audiostock	Lighting switch box locker 02-05	/home/tiger/nfs/data/old_data/Audiostock/audios/1255640.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1255640_mel.npy	1.7679375
1242438.wav	audiostock	Pyrroline (get items, change scenes)	/home/tiger/nfs/data/old_data/Audiostock/audios/1242438.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1242438_mel.npy	6.6505
1194013.wav	audiostock	The sound of walking in the city with an umbrella in the rain (rain sound)	/home/tiger/nfs/data/old_data/Audiostock/audios/1194013.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1194013_mel.npy	60.36
1128250.wav	audiostock	Otedama [falls in the palm]	/home/tiger/nfs/data/old_data/Audiostock/audios/1128250.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1128250_mel.npy	1.495
1155630.wav	audiostock	Hero Jump_Flying Sound	/home/tiger/nfs/data/old_data/Audiostock/audios/1155630.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1155630_mel.npy	2.499375
1123211.wav	audiostock	Down note Pitch: C # 09 Length: 500ms	/home/tiger/nfs/data/old_data/Audiostock/audios/1123211.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1123211_mel.npy	1.495
